values,,position,position,position,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,0,0,0,0.006077855306647081,0.028265393561023384,0.008097686375321336
0,1,0,0,0,0.006243114212265883,0.02838168686497735,0.008256824580732037
0,2,0,0,0,0.006359407516219856,0.02805116905373975,0.007393805851389398
0,3,0,0,0,0.0059493206022769,0.02810013465540458,0.007822254865956665
0,4,0,0,0,0.006218631411433468,0.027983841351450607,0.0076692373607540705
0,5,0,0,0,0.006304321214346921,0.02818582445831803,0.007338719549516465
0,6,0,0,0,0.006279838413514506,0.028332721263312523,0.007883461868037704
0,7,0,0,0,0.006151303709144326,0.028314359162688214,0.008195617578650997
0,8,0,0,0,0.006188027910392949,0.028216427959358553,0.007791651364916147
0,9,0,0,0,0.006194148610601053,0.028283755661647692,0.007883461868037704
0,10,0,0,0,0.006194148610601053,0.02822866935977476,0.008305790182396865
0,11,0,0,0,0.006169665809768637,0.028124617456236994,0.007620271759089239
0,12,0,0,0,0.0062369935120577796,0.02842453176643408,0.008060962174072714
0,13,0,0,0,0.006181907210184845,0.028161341657485617,0.007926306769494431
0,14,0,0,0,0.006194148610601053,0.028283755661647692,0.0077182029624189
0,15,0,0,0,0.006194148610601053,0.028283755661647692,0.0077182029624189
0,16,0,0,0,0.0060839760068551844,0.02822866935977476,0.007950789570326845
0,17,0,0,0,0.006126820908311911,0.02836332476435304,0.008048720773656506
0,18,0,0,0,0.006230872811849675,0.02827763496143959,0.008250703880523933
0,19,0,0,0,0.006328804015179336,0.02838780756518546,0.007993634471783572
0,20,0,0,0,0.006365528216427959,0.028320479862896313,0.007877341167829599
0,21,0,0,0,0.006010527604357939,0.02823479005998286,0.00800587587219978
0,22,0,0,0,0.006328804015179336,0.0282959970620639,0.00795691027053495
0,23,0,0,0,0.006126820908311911,0.028161341657485617,0.008238462480107725
0,24,0,0,0,0.006420614518300893,0.02838168686497735,0.007816134165748561
0,25,0,0,0,0.00615742440935243,0.028179703758109926,0.008385359285102216
0,26,0,0,0,0.00615742440935243,0.029746603011384504,0.008403721385726527
0,27,0,0,0,0.006212510711225364,0.028338841963520628,0.008403721385726527
0,28,0,0,0,0.006304321214346921,0.028130738156445095,0.007883461868037704
0,29,0,0,0,0.0061207002081038065,0.028406169665809767,0.008116048475945648
0,30,0,0,0,0.006096217407271392,0.02809401395519647,0.008605704492593954
0,31,0,0,0,0.00615742440935243,0.028210307259150448,0.008091565675113233
0,32,0,0,0,0.006188027910392949,0.028351083363936835,0.008011996572407884
0,33,0,0,0,0.0064818215203819324,0.028106255355612682,0.007510099155343371
0,34,0,0,0,0.006353286816011753,0.02792263434936957,0.007644754559921656
0,35,0,0,0,0.006145183008936223,0.027989962051658712,0.007344840249724568
0,36,0,0,0,0.006390011017260375,0.02832660056310442,0.007816134165748561
0,37,0,0,0,0.006071734606438976,0.0279654792508263,0.007969151670951156
0,38,0,0,0,0.006390011017260375,0.028130738156445095,0.008073203574488921
0,39,0,0,0,0.00641449381809279,0.028173583057901824,0.007926306769494431
0,40,0,0,0,0.006396131717468478,0.028087893254988373,0.007632513159505447
0,41,0,0,0,0.006396131717468478,0.028087893254988373,0.007632513159505447
0,42,0,0,0,0.006243114212265883,0.02814910025706941,0.008060962174072714
0,43,0,0,0,0.006267597013098298,0.028412290366017872,0.008195617578650997
0,44,0,0,0,0.006328804015179336,0.028253152160607177,0.007877341167829599
0,45,0,0,0,0.006298200514138817,0.028210307259150448,0.007644754559921656
0,46,0,0,0,0.006139062308728118,0.02824703146039907,0.00797527237115926
0,47,0,0,0,0.006457338719549515,0.028038927653323543,0.008048720773656506
0,48,0,0,0,0.005973803403109316,0.02814910025706941,0.008091565675113233
0,49,0,0,0,0.006041131105398457,0.028026686252907336,0.008128289876361857
0,50,0,0,0,0.006206390011017261,0.028253152160607177,0.007675358060962175
0,51,0,0,0,0.006328804015179336,0.028069531154364058,0.007614151058881136
0,52,0,0,0,0.006494062920798139,0.028130738156445095,0.00818337617823479
0,53,0,0,0,0.006304321214346921,0.028191945158526133,0.00784673766678908
0,54,0,0,0,0.006304321214346921,0.028191945158526133,0.00784673766678908
0,55,0,0,0,0.006200269310809157,0.028442893867058394,0.008030358673032196
0,56,0,0,0,0.0061207002081038065,0.028130738156445095,0.007834496266372873
0,57,0,0,0,0.006151303709144326,0.02834496266372873,0.007999755171991677
0,58,0,0,0,0.006524666421838658,0.028045048353531644,0.008122169176153753
0,59,0,0,0,0.006328804015179336,0.028161341657485617,0.007338719549516465
0,60,0,0,0,0.0062553556126820915,0.0281368588566532,0.007393805851389398
0,61,0,0,0,0.006218631411433468,0.028271514261231485,0.007865099767413392
0,62,0,0,0,0.006145183008936223,0.027983841351450607,0.007987513771575468
0,63,0,0,0,0.006218631411433468,0.028338841963520628,0.00813441057656996
0,64,0,0,0,0.006457338719549515,0.02839392826539356,0.007559064757008202
0,65,0,0,0,0.006181907210184845,0.028179703758109926,0.008140531276778063
0,66,0,0,0,0.006390011017260375,0.02827763496143959,0.008397600685518423
0,67,0,0,0,0.006249234912473986,0.02805728975394785,0.0076692373607540705
0,68,0,0,0,0.006267597013098298,0.028161341657485617,0.007907944668870119
0,69,0,0,0,0.0062920798139307135,0.028081772554780265,0.00831191088260497
0,70,0,0,0,0.006169665809768637,0.028124617456236994,0.008324152283021177
0,71,0,0,0,0.006169665809768637,0.02822866935977476,0.0074978577549271634
0,72,0,0,0,0.006169665809768637,0.02822866935977476,0.0074978577549271634
0,73,0,0,0,0.006212510711225364,0.028461255967682703,0.008011996572407884
0,74,0,0,0,0.006194148610601053,0.028198065858734238,0.008067082874280818
0,75,0,0,0,0.006188027910392949,0.02827763496143959,0.008256824580732037
0,76,0,0,0,0.006059493206022769,0.028418411066225974,0.007901823968662016
0,77,0,0,0,0.00641449381809279,0.028406169665809767,0.00784673766678908
0,78,0,0,0,0.006163545109560534,0.028045048353531644,0.008146651976986167
